designation,name,other_id,type,constellation,magnitude,surface_brightness,size,ra_string,dec_string,ra_deg,dec_deg,class
G120.1+01.4,Tycho SNR,N/A,SN Rem,N/A,N/A,N/A,8.7',00 25.3,+64 08.3,6.332916666666668,64.1383888888889,N/A
G123.4+04.6,Pa30,N/A,SN Rem,N/A,N/A,N/A,point source,00 53.2,+67 30.0,13.297083333333333,67.5,N/A
G130.7+03.1,3C 58,N/A,SN Rem,N/A,N/A,N/A,6.5',02 05.6,+64 49.8,31.403750000000002,64.83022222222222,N/A
G147.9+05.1,SGR J0418+5729,N/A,SN Rem,N/A,N/A,N/A,point source,04 18.6,+57 03.0,64.64125,57.050555555555555,N/A
G148.1+00.8,PSR B0355+54,N/A,SN Rem,N/A,N/A,N/A,0.5',03 58.9,+54 13.2,59.72375,54.22052777777778,N/A
G161.5+01.9,SGR J0501+4516,N/A,SN Rem,N/A,N/A,N/A,point source,05 01.1,+45 16.6,75.27791666666667,45.27616666666667,N/A
G162.7-16.0,PSR J0357+3205,N/A,SN Rem,N/A,N/A,N/A,point source,03 57.9,+32 05.3,59.467916666666675,32.08905555555556,N/A
G179.7-01.6,PSR J0538+2817,N/A,SN Rem,N/A,N/A,N/A,point source,05 38.4,+28 17.2,84.60458333333332,28.286083333333334,N/A
G180.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,05 45.6,+28 56.2,86.405,28.93616666666667,N/A
G184.6-05.8,The Crab,N/A,SN Rem,N/A,N/A,N/A,2.3',05 34.5,+22 00.9,83.62875,22.015722222222223,N/A
G189.1+03.0,IC 443,N/A,SN Rem,N/A,N/A,N/A,2.2',06 17.1,+22 21.8,94.28333333333333,22.363222222222223,N/A
G189.1+03.0C,IC 443,N/A,SN Rem,N/A,N/A,N/A,0.4',06 18.1,+22 27.4,94.51791666666666,22.456694444444445,N/A
G195.1+04.2,Geminga,N/A,SN Rem,N/A,N/A,N/A,4.0',06 33.9,+17 46.2,98.47625,17.770833333333332,N/A
G213.1+62.1,PSR J1048+2339,N/A,SN Rem,N/A,N/A,N/A,point source,10 48.7,+23 39.9,162.18083333333334,23.664749999999998,N/A
G260.2-03.7E,Pup A,N/A,SN Rem,N/A,N/A,N/A,50.0',08 22.3,-42 59.7,125.57125,-42.99444444444445,N/A
G260.2-03.7NE,Pup A,N/A,SN Rem,N/A,N/A,N/A,50.0',08 22.3,-42 59.7,125.57125,-42.99444444444445,N/A
G260.3-03.4,RX J0822-4300,N/A,SN Rem,N/A,N/A,N/A,point source,08 22.0,-43 00.3,125.48916666666668,-43.004666666666665,N/A
G263.5-02.7,Vela SNR PWN,N/A,SN Rem,N/A,N/A,N/A,1.6',08 35.3,-45 10.6,128.83583333333334,-45.17633333333333,N/A
G263.9-03.2,Vela SNR Cocoon,N/A,SN Rem,N/A,N/A,N/A,14.0',08 34.5,-45 45.5,128.62916666666666,-45.759166666666665,N/A
G263.5-02.7rim,Vela Remnant shrapnel,N/A,SN Rem,N/A,N/A,N/A,275.0',09 00.1,-45 29.9,135.03166666666667,-45.498666666666665,N/A
G266.2-01.2,Vela Jr.,N/A,SN Rem,N/A,N/A,N/A,120.0',08 52.0,-46 12.0,133.0,-46.2,N/A
G266.9-01.0,PSR J0855-4644,N/A,SN Rem,N/A,N/A,N/A,0.3',08 55.6,-46 44.2,133.89999999999998,-46.737,N/A
G270.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,09 12.0,-48 19.8,138.00416666666663,-48.329638888888894,N/A
G272.2-03.2,G272.2-3.2,N/A,SN Rem,N/A,N/A,N/A,14.0',09 06.8,-52 06.2,136.70333333333332,-52.10288888888889,N/A
G284.0-01.8,PSR J1016-5857,N/A,SN Rem,N/A,N/A,N/A,0.05',10 16.4,-58 57.2,154.08875,-58.953138888888894,N/A
G284.3+66.2,PSN J12215757+0428158,N/A,SN Rem,N/A,N/A,N/A,3.0',12 21.9,+04 28.4,185.47875,4.473833333333333,N/A
G287.4+00.5,PSR B1046-58,N/A,SN Rem,N/A,N/A,N/A,point source,10 48.2,-58 32.1,162.0525,-58.534305555555555,N/A
G290.0-00.9,IGR J11014-6103,N/A,SN Rem,N/A,N/A,N/A,1.5',11 01.8,-61 01.4,165.44458333333336,-61.0235,N/A
G290.1-00.8,MSH 11-61A,N/A,SN Rem,N/A,N/A,N/A,16.0',11 02.8,-60 52.6,165.70625,-60.87711111111111,N/A
G291.0-00.1,MSH 11-62,N/A,SN Rem,N/A,N/A,N/A,15'x13'?,11 11.8,-60 39.4,167.95250000000001,-60.65716666666667,N/A
G292.0+01.8,MSH 11-54,N/A,SN Rem,N/A,N/A,N/A,9.2',11 24.6,-59 15.7,171.14125,-59.26122222222222,N/A
G292.2-00.5,G292.2-0.5,N/A,SN Rem,N/A,N/A,N/A,20.0',11 19.2,-61 27.8,169.80958333333334,-61.46369444444445,N/A
G293.8+00.6,G293.8+0.6,N/A,SN Rem,N/A,N/A,N/A,3.0',11 35.0,-60 54.0,173.75,-60.9,N/A
G296.1-00.5,G296.1-0.5,N/A,SN Rem,N/A,N/A,N/A,28.0',11 51.0,-62 31.0,177.75,-62.51669444444445,N/A
G296.5+09.9,1E 1207.4-5209,N/A,SN Rem,N/A,N/A,N/A,point source,12 10.0,-52 26.5,182.50374999999997,-52.441111111111105,N/A
G299.2-02.9,G299.2-2.9,N/A,SN Rem,N/A,N/A,N/A,13.0',12 14.9,-65 28.6,183.72791666666666,-65.47588888888889,N/A
G300.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,12 25.8,-62 43.5,186.45083333333332,-62.725722222222224,N/A
G304.1-00.9,PSR B1259-63,N/A,SN Rem,N/A,N/A,N/A,0.1',13 02.8,-63 50.1,195.69875,-63.835750000000004,N/A
G306.3-00.9,G306.3-0.9,N/A,SN Rem,N/A,N/A,N/A,3.8',13 21.8,-63 33.7,200.46041666666667,-63.56216666666666,N/A
G308.4-01.3,G308.3-1.4,N/A,SN Rem,N/A,N/A,N/A,7.0',13 41.4,-63 43.9,205.35083333333336,-63.73122222222222,N/A
G309.9-02.5,PSR J1357-6429,N/A,SN Rem,N/A,N/A,N/A,0.5',13 57.0,-64 29.5,209.26041666666666,-64.49166666666667,N/A
G310.6-01.6,G310.6-1.6,N/A,SN Rem,N/A,N/A,N/A,2.5',14 00.8,-63 25.7,210.19041666666666,-63.428638888888884,N/A
G313.3+00.1,The Rabbit,N/A,SN Rem,N/A,N/A,N/A,5.0',14 18.6,-60 58.7,214.63958333333332,-60.97819444444445,N/A
G313.5+00.2,PSR J1420-6048,N/A,SN Rem,N/A,N/A,N/A,10.0',14 20.1,-60 48.3,215.03416666666666,-60.80483333333333,N/A
G315.4-02.3SW,"RCW 86, SW shell",N/A,SN Rem,N/A,N/A,N/A,42.0',14 43.0,-62 30.0,220.75,-62.5,N/A
G315.4-02.3NE,"RCW 86, NE shell",N/A,SN Rem,N/A,N/A,N/A,42.0',14 43.0,-62 30.0,220.75,-62.5,N/A
G319.9-00.6,PSR J1509-5850,N/A,SN Rem,N/A,N/A,N/A,point source,15 09.5,-58 50.9,227.36333333333334,-58.84891666666667,N/A
G320.3-01.0,"MSH15-52, The Hand",N/A,SN Rem,N/A,N/A,N/A,20.0',15 13.7,-59 01.7,228.42208333333335,-59.02869444444444,N/A
G320.3-01.0N,RCW89,N/A,SN Rem,N/A,N/A,N/A,3.0',15 13.7,-59 01.7,228.42208333333335,-59.02869444444444,N/A
G324.9+01.6,AXP 1E1547-5408,N/A,SN Rem,N/A,N/A,N/A,1.0',15 50.9,-54 18.4,237.7254166666667,-54.30669444444444,N/A
G326.3-01.8NE,MSH 15-56,N/A,SN Rem,N/A,N/A,N/A,40.0',15 53.1,-56 07.9,238.28583333333333,-56.131083333333336,N/A
G326.3-01.8,MSH 15-56,N/A,SN Rem,N/A,N/A,N/A,40.0',15 53.0,-56 10.0,238.25000000000003,-56.166666666666664,N/A
G327.1-01.1,N/A,N/A,SN Rem,N/A,N/A,N/A,14.0',15 54.5,-55 04.5,238.62375,-55.074333333333335,N/A
G327.3+00.4,Kes 27,N/A,SN Rem,N/A,N/A,N/A,15.0',15 48.7,-53 47.5,237.1675,-53.792,N/A
G327.6+14.6E,SN 1006,N/A,SN Rem,N/A,N/A,N/A,30.0',15 02.8,-41 56.5,225.70833333333334,-41.94166666666666,N/A
G327.6+14.6,SN 1006-NE,N/A,SN Rem,N/A,N/A,N/A,32.0',15 02.9,-41 56.2,225.73,-41.936499999999995,N/A
G328.2+04.9,WISEA J153559...,N/A,SN Rem,N/A,N/A,N/A,5.0',15 36.0,-49 43.1,233.99333333333334,-49.718333333333334,N/A
